# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
16386 18.87634 2.00206 0.85292 0.06637 0.57052 0.16275 0.53
26118 18.94397 2.02547 0.84503 0.06481 0.56462 0.16713 0.54
23237 18.98347 2.02991 0.84069 0.06445 0.55935 0.17170 0.54
25949 19.12729 2.03511 0.82696 0.06274 0.54505 0.16687 0.54
27428 19.12758 2.01508 0.82779 0.06265 0.54671 0.16743 0.55
27743 19.14871 2.02804 0.82513 0.06266 0.54351 0.16673 0.55
27645 19.16660 2.03613 0.82306 0.06271 0.54181 0.16679 0.55
62116 19.25209 1.49756 0.83203 0.06433 0.50573 0.18520 0.53
7905 19.32438 2.03069 0.80774 0.06064 0.52882 0.16655 0.55
27351 19.33184 2.05707 0.80638 0.06084 0.52690 0.16549 0.55
9263 19.34902 2.01217 0.80677 0.06061 0.52542 0.16733 0.55
10146 19.35477 1.50705 0.82148 0.06374 0.48266 0.18549 0.52
62225 19.37911 1.50175 0.81911 0.06348 0.48063 0.18256 0.51
15469 19.46564 1.50824 0.81065 0.06341 0.46874 0.18081 0.50
61893 19.52235 1.50441 0.80499 0.06330 0.46624 0.17406 0.47
23207 19.61986 1.51351 0.79550 0.06291 0.44824 0.17849 0.47
23858 19.65356 1.50421 0.79200 0.06257 0.44634 0.17710 0.46
25564 19.74485 2.01734 0.77422 0.05759 0.49761 0.16551 0.56
10202 19.77345 1.45964 0.77992 0.06202 0.42794 0.17111 0.41
6981 19.82894 1.40045 0.77442 0.06125 0.40631 0.17353 0.40
21518 19.87956 1.46307 0.76984 0.06067 0.41891 0.17509 0.41
23066 19.92074 1.50633 0.76597 0.06062 0.41628 0.17528 0.42
10477 19.94858 1.41708 0.76319 0.06016 0.41622 0.17039 0.40
15002 20.13856 1.98145 0.74445 0.05838 0.44264 0.16680 0.52
61663 14.60752 2.07781 1.03906 0.02422 0.57141 0.22607 0.49
27464 14.89581 2.11651 1.03839 0.02423 0.56932 0.23297 0.49
10058 15.22019 1.62505 1.03755 0.02438 0.57580 0.24243 0.46
6048 15.97807 1.57891 1.03448 0.02456 0.57062 0.22440 0.45
5970 16.12352 1.58218 1.03371 0.02480 0.56286 0.22103 0.46
62186 16.25578 1.97340 1.03320 0.02490 0.54199 0.21873 0.49
62039 16.42672 1.38634 1.03110 0.02663 0.55782 0.23744 0.47
8052 16.46952 2.08498 1.03165 0.02630 0.51627 0.21865 0.49
5551 16.52858 1.97051 1.03088 0.02695 0.52371 0.22595 0.49
24183 16.58863 1.57924 1.02973 0.02794 0.55086 0.22312 0.47
23484 16.80788 1.39222 1.02525 0.03239 0.57993 0.22821 0.45
15578 16.92747 1.97524 1.02453 0.03511 0.53606 0.21363 0.50
8528 16.95221 2.07636 1.02417 0.03596 0.53159 0.21162 0.50
14647 16.98391 1.58696 1.02214 0.03609 0.54433 0.22500 0.48
27012 16.99288 2.08702 1.02340 0.03678 0.52883 0.21187 0.50
5945 17.04920 1.40906 1.01912 0.03810 0.55288 0.22344 0.44
61843 17.07295 1.97419 1.02114 0.03905 0.53634 0.21628 0.50
21978 17.09971 2.07627 1.02061 0.04006 0.53436 0.21488 0.50
6869 17.11621 1.47797 1.01756 0.03973 0.55578 0.21801 0.47
15720 17.14039 1.64888 1.01780 0.04081 0.54113 0.21574 0.49
15535 17.21310 2.08596 1.01633 0.04502 0.52899 0.21487 0.50
23727 17.28829 1.52664 1.01087 0.04570 0.55507 0.21949 0.49
60749 17.33634 1.38416 1.00711 0.04687 0.58471 0.21631 0.47
8481 17.38267 1.59777 1.00654 0.04937 0.55034 0.21266 0.49
9098 17.39843 1.97585 1.00828 0.05181 0.53965 0.20787 0.50
21573 17.41432 1.38945 1.00319 0.04945 0.57547 0.20706 0.48
22784 17.44217 1.49264 1.00272 0.05097 0.56188 0.20607 0.49
5853 17.44951 1.65067 1.00304 0.05222 0.55017 0.20707 0.50
22854 17.45202 1.50883 1.00227 0.05135 0.56224 0.20655 0.49
24445 17.45727 1.61894 1.00260 0.05232 0.55446 0.20644 0.50
14529 17.45771 1.97128 1.00473 0.05477 0.54066 0.20492 0.50
5782 17.47404 2.08865 1.00440 0.05623 0.53961 0.20493 0.50
62215 17.47779 1.61630 1.00163 0.05282 0.56052 0.20704 0.50
22667 17.51463 1.64913 0.99957 0.05437 0.56371 0.20704 0.50
15391 17.52718 1.58769 0.99832 0.05445 0.56997 0.20527 0.50
27334 17.52869 1.58123 0.99825 0.05441 0.56743 0.20599 0.50
5986 17.55900 1.51833 0.99597 0.05494 0.57056 0.20723 0.50
8503 17.58954 2.08824 0.99634 0.06147 0.55148 0.20075 0.50
7185 17.60725 1.58483 0.99308 0.05732 0.56912 0.20870 0.50
24187 17.62178 1.97076 0.99386 0.06165 0.55301 0.20353 0.50
21998 17.64434 1.64284 0.99071 0.05909 0.56036 0.20354 0.50
8457 17.64690 1.60238 0.99049 0.05884 0.56202 0.20349 0.50
61518 17.68376 2.08578 0.98954 0.06572 0.55014 0.20008 0.50
28880 17.69916 1.96941 0.98822 0.06510 0.55575 0.20218 0.50
14931 17.71961 2.09182 0.98677 0.06753 0.55338 0.20127 0.50
21325 17.72793 2.08623 0.98604 0.06791 0.55206 0.20132 0.50
6740 17.75264 1.64508 0.98272 0.06278 0.56348 0.20051 0.51
60583 17.77743 1.64034 0.98045 0.06375 0.57039 0.20252 0.51
24042 17.78180 1.98100 0.98111 0.06833 0.55911 0.20164 0.50
23999 17.85224 1.65018 0.97439 0.06619 0.56524 0.20213 0.51
14851 17.88192 1.64140 0.97164 0.06690 0.57485 0.19910 0.51
23894 17.90854 1.58388 0.96938 0.06654 0.57560 0.19932 0.51
7382 17.94536 1.59328 0.96604 0.06808 0.57781 0.19860 0.52
5781 17.96358 1.58735 0.96449 0.06841 0.57919 0.19842 0.52
9243 17.97360 1.64876 0.96338 0.06974 0.57724 0.19795 0.51
19434 17.98457 1.58224 0.96254 0.06891 0.57737 0.19794 0.52
9208 17.99771 1.98737 0.96032 0.07626 0.57155 0.19858 0.51
8039 18.01945 1.99625 0.95784 0.07697 0.57046 0.20081 0.51
15689 18.02331 1.58899 0.95889 0.06970 0.57621 0.20042 0.52
24541 18.02709 2.08498 0.95695 0.07824 0.56982 0.19823 0.51
23794 18.07905 1.58954 0.95363 0.07136 0.57818 0.20005 0.52
8289 18.11241 1.97072 0.94841 0.07768 0.56765 0.20261 0.51
21656 18.12617 1.63749 0.94845 0.07262 0.57942 0.19531 0.52
6219 18.13122 1.62617 0.94809 0.07250 0.57852 0.19715 0.52
10176 18.13808 1.54579 0.94798 0.07103 0.57918 0.19932 0.53
22694 18.14905 1.97330 0.94436 0.07889 0.56920 0.19767 0.51
25580 18.15459 2.09122 0.94219 0.08206 0.56983 0.19508 0.51
6338 18.19496 1.49627 0.94284 0.07134 0.57077 0.20294 0.54
6977 18.20935 1.54620 0.94137 0.07190 0.56911 0.20325 0.53
21445 18.24132 1.97606 0.93427 0.08114 0.57320 0.19485 0.51
24188 18.24527 2.08442 0.93247 0.08335 0.57242 0.19489 0.51
21637 18.24921 1.49370 0.93786 0.07200 0.57264 0.19934 0.54
7825 18.26557 1.99645 0.93081 0.08197 0.57267 0.19440 0.51
21285 18.26690 1.63593 0.93504 0.07454 0.57804 0.19118 0.53
24104 18.28208 1.61974 0.93350 0.07453 0.58035 0.19119 0.53
8295 18.30168 1.60000 0.93178 0.07444 0.58500 0.19014 0.54
8273 18.30627 2.08513 0.92482 0.08419 0.57419 0.19092 0.51
15012 18.32825 1.59679 0.92916 0.07477 0.58364 0.18971 0.54
19356 18.34121 2.81973 0.90617 0.09868 0.56116 0.17982 0.51
5775 18.34194 1.49171 0.92863 0.07298 0.58577 0.18352 0.55
5656 18.37462 1.58776 0.92449 0.07485 0.58253 0.18490 0.54
8688 18.37923 1.62779 0.92347 0.07574 0.58619 0.18447 0.54
25764 18.38020 1.61285 0.92356 0.07548 0.58437 0.18442 0.54
21283 18.38208 1.63560 0.92311 0.07587 0.58471 0.18584 0.54
27182 18.38409 1.97782 0.91827 0.08287 0.57773 0.19076 0.52
8462 18.40380 1.47925 0.92155 0.07223 0.58131 0.18251 0.56
61492 18.41005 1.58975 0.92011 0.07492 0.58375 0.18414 0.55
14953 18.49060 1.61247 0.91085 0.07411 0.58846 0.18473 0.55
7176 18.49422 1.99329 0.90456 0.08225 0.58572 0.18233 0.52
6170 18.51433 1.50684 0.90818 0.07010 0.58281 0.18987 0.56
6162 18.52038 2.07076 0.90004 0.08343 0.58014 0.18329 0.52
21280 18.52177 1.50999 0.90724 0.06977 0.58398 0.19069 0.57
22286 18.52554 2.08513 0.89923 0.08332 0.57903 0.18294 0.52
6994 18.55455 1.63607 0.90178 0.07189 0.58784 0.18759 0.55
8339 18.55836 1.97172 0.89714 0.08048 0.58104 0.17991 0.52
23845 18.57201 2.09084 0.89316 0.08261 0.57958 0.17859 0.52
62322 18.59521 2.07498 0.88940 0.08082 0.58601 0.17287 0.52
22555 18.59659 1.52798 0.89692 0.06649 0.57601 0.19449 0.57
24592 18.68697 1.54521 0.88721 0.06587 0.57927 0.18582 0.57
10334 18.71821 2.01715 0.87089 0.06968 0.58408 0.16987 0.53
22129 18.74549 1.98073 0.86836 0.06782 0.58307 0.16911 0.53
15022 18.79020 1.61605 0.87464 0.06546 0.57634 0.17733 0.57
16632 18.82810 1.99605 0.85857 0.06689 0.57584 0.16584 0.53
15103 18.87868 2.04367 0.85107 0.06630 0.56821 0.16562 0.53
7089 18.88342 2.07695 0.84925 0.06608 0.56839 0.16537 0.53
7876 18.89477 2.05549 0.84886 0.06588 0.56739 0.16552 0.53
8293 18.89973 1.53293 0.86644 0.06555 0.54396 0.18589 0.57
22237 18.90330 1.50710 0.86645 0.06554 0.53660 0.18664 0.57
24508 18.90726 2.04171 0.84802 0.06555 0.56685 0.16676 0.53
60809 18.92620 1.54712 0.86311 0.06527 0.54469 0.18172 0.56
7166 19.08056 2.01584 0.83171 0.06289 0.55296 0.16669 0.54
22188 19.11141 2.02276 0.82888 0.06286 0.54884 0.16745 0.54
10072 19.12248 2.04670 0.82690 0.06275 0.54577 0.16654 0.54
15101 19.15544 1.46070 0.84183 0.06438 0.49155 0.19174 0.53
8131 19.19227 1.53772 0.83689 0.06372 0.50801 0.18686 0.55
22873 19.31533 2.00188 0.80952 0.06047 0.53207 0.16589 0.55
19511 19.33633 2.85388 0.77401 0.06133 0.50444 0.16257 0.52
61853 19.43434 1.49215 0.81357 0.06356 0.47187 0.18682 0.49
22335 19.49765 1.50474 0.80735 0.06337 0.46847 0.17634 0.48
15030 19.52359 1.46746 0.80506 0.06357 0.45780 0.17687 0.47
7653 19.54174 1.99790 0.79061 0.05904 0.51837 0.16504 0.57
21924 19.58825 1.59387 0.79804 0.06244 0.46458 0.17683 0.52
22538 19.64598 1.52869 0.79281 0.06268 0.44497 0.17664 0.47
6551 19.73385 1.52210 0.78403 0.06222 0.43978 0.17630 0.47
15620 19.80112 1.43550 0.77723 0.06175 0.42186 0.17324 0.40
8317 19.83249 1.47823 0.77433 0.06136 0.42267 0.17600 0.43
23046 19.85797 2.00985 0.76570 0.05704 0.47980 0.16987 0.57
22737 19.94975 1.99397 0.75958 0.05744 0.46583 0.16682 0.55
6665 20.18693 1.49523 0.74125 0.05810 0.39786 0.16100 0.41
7261 13.41436 2.85079 1.04106 0.02421 0.62964 0.22663 0.48
6047 14.52089 1.96251 1.03929 0.02422 0.57538 0.22797 0.48
21517 15.32513 2.11977 1.03721 0.02425 0.55108 0.24022 0.49
8566 15.53813 1.97050 1.03642 0.02427 0.56716 0.22909 0.49
10810 15.75554 1.38711 1.03538 0.02437 0.60386 0.22902 0.48
8128 16.05718 1.65638 1.03413 0.02459 0.56804 0.22017 0.47
61252 16.42368 1.41080 1.03113 0.02663 0.55596 0.23374 0.45
21076 16.45847 1.40219 1.03078 0.02690 0.55544 0.23712 0.46
14844 16.54144 1.57715 1.03023 0.02741 0.54296 0.22512 0.47
15534 16.54494 2.07932 1.03092 0.02690 0.52243 0.22366 0.49
21818 16.64991 1.96755 1.02955 0.02864 0.53599 0.21507 0.49
16664 16.85035 1.41101 1.02429 0.03351 0.56430 0.22677 0.45
24273 16.85719 1.41015 1.02409 0.03361 0.56487 0.22773 0.45
5784 16.87502 1.47909 1.02419 0.03369 0.55395 0.22439 0.46
21149 16.87557 2.08129 1.02580 0.03371 0.54020 0.21082 0.50
22250 16.88015 1.96873 1.02549 0.03411 0.54547 0.21148 0.49
14964 16.88334 2.11789 1.02572 0.03393 0.53990 0.21137 0.50
22470 17.07448 1.50736 1.01898 0.03869 0.55064 0.21892 0.47
6772 17.15467 1.65605 1.01716 0.04129 0.54430 0.21546 0.49
15743 17.15935 1.48047 1.01587 0.04117 0.55832 0.21667 0.48
23167 17.19456 2.09305 1.01711 0.04412 0.53285 0.21515 0.50
16808 17.22107 1.57380 1.01415 0.04344 0.55627 0.21500 0.49
23162 17.23129 1.65324 1.01427 0.04401 0.55171 0.21597 0.49
15135 17.23690 1.53619 1.01320 0.04389 0.56148 0.21991 0.49
62168 17.23849 1.65261 1.01388 0.04442 0.55256 0.21650 0.49
27418 17.27825 1.40733 1.01011 0.04494 0.57281 0.22061 0.46
10801 17.31255 1.96451 1.01233 0.04810 0.53731 0.21310 0.50
6476 17.35198 2.09472 1.01115 0.05019 0.53587 0.21127 0.50
23790 17.36810 1.96788 1.00969 0.05078 0.54030 0.21056 0.50
15570 17.41565 2.09378 1.00747 0.05371 0.53488 0.20762 0.50
23780 17.42248 2.09514 1.00718 0.05395 0.53649 0.20713 0.50
6042 17.47741 1.64619 1.00188 0.05287 0.55942 0.20595 0.50
10742 17.59596 1.64973 0.99463 0.05774 0.56743 0.20841 0.50
24246 17.67407 1.63039 0.98866 0.06012 0.56028 0.20399 0.50
7600 17.69882 1.56860 0.98634 0.06029 0.56664 0.20161 0.50
19440 17.71680 1.97031 0.98703 0.06600 0.55370 0.20247 0.50
61669 17.71713 2.09586 0.98694 0.06742 0.55306 0.20135 0.50
10521 17.71926 1.57623 0.98491 0.06080 0.56380 0.20037 0.50
7194 17.73682 1.65356 0.98413 0.06239 0.56350 0.20115 0.50
21133 17.74823 1.96333 0.98370 0.06682 0.55150 0.20358 0.50
20945 17.78950 1.65351 0.97957 0.06424 0.56770 0.20244 0.51
15108 17.79154 1.55375 0.97945 0.06285 0.56805 0.20602 0.51
14528 17.79710 2.09712 0.97996 0.07024 0.55780 0.20182 0.50
22472 17.80222 2.09888 0.97936 0.07056 0.55644 0.20175 0.50
24675 17.81866 1.64946 0.97715 0.06528 0.56757 0.20016 0.51
7870 17.82917 1.63114 0.97627 0.06542 0.56402 0.19929 0.51
5767 17.83722 1.56673 0.97547 0.06471 0.57008 0.19824 0.51
21103 17.85534 1.57880 0.97357 0.06540 0.57199 0.19870 0.51
8706 17.86814 1.56982 0.97274 0.06551 0.57180 0.20049 0.51
6844 17.87930 1.96892 0.97191 0.07186 0.56539 0.19985 0.51
24281 17.89610 2.09293 0.97034 0.07488 0.56408 0.20051 0.50
7648 17.90229 1.50402 0.96981 0.06530 0.57907 0.19781 0.51
21778 17.91401 2.09284 0.96845 0.07535 0.56760 0.19869 0.51
61777 17.93792 1.64709 0.96653 0.06862 0.57758 0.20041 0.51
6837 17.94215 1.57075 0.96642 0.06760 0.57855 0.19802 0.52
23654 17.94255 1.56065 0.96636 0.06742 0.57779 0.19830 0.52
23157 17.95863 1.96301 0.96463 0.07475 0.57266 0.19963 0.51
22374 17.97206 1.64775 0.96355 0.06970 0.57793 0.19805 0.51
15585 17.98244 2.09901 0.96182 0.07780 0.56803 0.20043 0.51
9099 17.98442 1.65083 0.96238 0.06984 0.57675 0.19905 0.51
25964 17.99551 1.55704 0.96158 0.06876 0.57534 0.19929 0.52
6644 18.00530 1.65423 0.96041 0.07043 0.57852 0.19821 0.52
21393 18.01272 1.57949 0.96002 0.06938 0.57541 0.20056 0.52
8054 18.05305 1.60582 0.95617 0.07076 0.57669 0.20238 0.52
15032 18.06019 1.96563 0.95378 0.07691 0.57172 0.19803 0.51
24144 18.09314 1.64526 0.95157 0.07265 0.57850 0.19895 0.52
5763 18.09909 1.61899 0.95126 0.07224 0.58154 0.19676 0.52
23315 18.11506 2.07271 0.94713 0.08008 0.56414 0.20263 0.51
22709 18.11589 1.96634 0.94827 0.07765 0.56770 0.20223 0.51
15154 18.13126 1.57126 0.94849 0.07133 0.57753 0.19861 0.53
16536 18.16389 1.96542 0.94280 0.07965 0.57010 0.19553 0.51
60585 18.22063 1.61544 0.93968 0.07329 0.57038 0.20099 0.53
10668 18.23966 1.56128 0.93834 0.07276 0.57298 0.19699 0.54
6477 18.24257 1.56912 0.93804 0.07303 0.57243 0.19846 0.54
15433 18.24812 1.96805 0.93342 0.08103 0.57350 0.19365 0.51
62133 18.28549 1.56233 0.93407 0.07332 0.57977 0.19356 0.54
25778 18.30630 2.05580 0.92547 0.08376 0.57580 0.19068 0.51
8700 18.33066 2.09044 0.92202 0.08438 0.57533 0.19197 0.51
5446 18.35027 1.63969 0.92637 0.07569 0.58171 0.18747 0.54
15109 18.36780 1.59731 0.92498 0.07481 0.58220 0.18682 0.54
24230 18.39367 1.97876 0.91728 0.08283 0.57599 0.19184 0.52
23997 18.40480 1.97585 0.91578 0.08252 0.57554 0.19230 0.52
27582 18.41681 1.54982 0.91950 0.07358 0.58399 0.18243 0.55
10590 18.43045 2.00562 0.91181 0.08304 0.58007 0.18762 0.52
61575 18.46131 1.58022 0.91452 0.07411 0.58511 0.18413 0.55
10729 18.46506 1.55469 0.91443 0.07346 0.58639 0.18647 0.55
14596 18.47891 1.61827 0.91233 0.07485 0.58781 0.18594 0.55
6985 18.48132 1.53725 0.91234 0.07222 0.58657 0.18958 0.56
5543 18.48483 1.60892 0.91147 0.07423 0.58869 0.18629 0.55
23862 18.49165 1.56955 0.91083 0.07283 0.58667 0.18520 0.56
21400 18.49477 1.57610 0.91043 0.07294 0.58807 0.18572 0.55
23778 18.50519 1.97649 0.90378 0.08178 0.58572 0.18352 0.52
7786 18.51047 1.53942 0.90866 0.07127 0.58738 0.18956 0.56
23673 18.51124 1.64204 0.90732 0.07407 0.59358 0.18449 0.55
21147 18.51132 1.96781 0.90300 0.08137 0.58678 0.18174 0.52
7492 18.51205 1.57275 0.90829 0.07229 0.58974 0.18596 0.56
21065 18.51454 1.59039 0.90761 0.07256 0.59177 0.18603 0.55
24251 18.52748 1.62647 0.90549 0.07301 0.59481 0.18390 0.55
21438 18.53309 2.08978 0.89860 0.08336 0.57681 0.18296 0.52
6160 18.56918 1.60094 0.89971 0.06943 0.58731 0.18930 0.56
15476 18.57571 2.03063 0.89331 0.08063 0.58412 0.17746 0.52
24110 18.59032 1.59363 0.89652 0.06766 0.58418 0.18607 0.56
6971 18.63742 1.57340 0.89174 0.06634 0.58132 0.18798 0.56
23544 18.67544 1.97409 0.87840 0.07226 0.58755 0.17023 0.53
8451 18.69388 1.57487 0.88558 0.06593 0.57952 0.18233 0.57
15474 18.70276 1.99237 0.87384 0.07031 0.58459 0.17077 0.53
22075 18.71740 1.63281 0.88165 0.06603 0.57899 0.17853 0.57
21756 18.72034 1.57411 0.88298 0.06584 0.57423 0.18000 0.57
24691 18.72171 2.06538 0.86936 0.07016 0.58446 0.16759 0.53
7473 18.74451 1.98993 0.86824 0.06795 0.58346 0.16905 0.53
10723 18.75653 1.99268 0.86656 0.06749 0.58294 0.16760 0.53
7593 18.76965 1.57234 0.87803 0.06549 0.57534 0.17833 0.57
16734 18.77446 2.83912 0.82835 0.07338 0.56120 0.15872 0.51
10766 18.80708 2.02652 0.85967 0.06734 0.58276 0.16389 0.53
21267 18.83384 1.58527 0.87107 0.06531 0.56190 0.18105 0.58
10641 18.84592 1.99134 0.85686 0.06705 0.57544 0.16400 0.53
25878 18.86012 1.61344 0.86783 0.06514 0.56154 0.17847 0.57
19435 18.87039 1.57641 0.86802 0.06511 0.55405 0.18105 0.57
15645 18.90512 1.54309 0.86527 0.06532 0.54866 0.18316 0.57
16013 18.92196 1.96997 0.84924 0.06546 0.56618 0.16592 0.54
23984 18.92417 1.55221 0.86318 0.06523 0.54663 0.18176 0.57
7333 18.93210 2.05763 0.84494 0.06505 0.56387 0.16844 0.53
6974 18.93360 2.03486 0.84548 0.06490 0.56562 0.16792 0.53
22764 18.94209 2.00954 0.84574 0.06443 0.56446 0.16802 0.54
21550 18.96411 2.05201 0.84203 0.06491 0.56013 0.17195 0.53
8744 18.96674 1.61971 0.85760 0.06421 0.54980 0.17800 0.57
22777 18.98794 2.02598 0.84024 0.06435 0.55933 0.17202 0.54
10066 18.99742 2.06899 0.83793 0.06441 0.55695 0.16926 0.54
6150 19.05466 1.57162 0.84942 0.06389 0.52863 0.17826 0.57
25621 19.07023 1.57597 0.84776 0.06402 0.53027 0.17947 0.57
22558 19.08010 1.53686 0.84782 0.06406 0.51922 0.18196 0.56
7885 19.09072 2.03310 0.83011 0.06261 0.55391 0.16547 0.54
7924 19.09627 2.01528 0.83032 0.06251 0.55268 0.16492 0.54
62314 19.10531 1.55946 0.84493 0.06394 0.52727 0.18310 0.56
22183 19.16108 1.56791 0.83913 0.06340 0.52025 0.18452 0.56
16466 19.17419 1.61143 0.83678 0.06301 0.53078 0.17916 0.56
10506 19.19926 1.58034 0.83545 0.06348 0.52091 0.17938 0.56
6557 19.26605 1.52279 0.83028 0.06395 0.50049 0.18365 0.54
8591 19.30188 1.56400 0.82603 0.06345 0.49923 0.18419 0.54
29013 19.34493 2.04593 0.80587 0.06077 0.52859 0.16370 0.55
7366 19.36088 1.55307 0.82020 0.06319 0.49442 0.18443 0.54
14533 19.43094 1.43619 0.81431 0.06385 0.45149 0.18635 0.47
21035 19.47328 1.56119 0.80930 0.06303 0.48400 0.17669 0.52
62153 19.48933 2.00234 0.79501 0.05930 0.52089 0.16384 0.56
61989 19.51570 2.03848 0.79153 0.05925 0.51905 0.16449 0.56
25938 19.55414 1.49845 0.80189 0.06328 0.45519 0.17686 0.48
23420 19.56425 1.99852 0.78872 0.05863 0.51466 0.16589 0.57
61721 19.58862 1.97512 0.78767 0.05861 0.50939 0.16846 0.56
21585 19.62145 1.50268 0.79535 0.06294 0.44666 0.17861 0.47
23185 19.65468 1.55634 0.79182 0.06252 0.45262 0.17632 0.48
6993 19.68735 1.50659 0.78859 0.06251 0.44412 0.17895 0.47
25757 19.72553 1.38944 0.78459 0.06228 0.42051 0.17700 0.40
27405 19.74946 2.05035 0.77320 0.05751 0.49423 0.16573 0.56
21466 19.77214 1.56789 0.78026 0.06168 0.43559 0.17873 0.47
16673 19.79611 3.01450 0.74527 0.06109 0.47139 0.15761 0.52
25944 19.80380 1.47984 0.77716 0.06171 0.42967 0.17381 0.42
10643 19.81193 1.40281 0.77612 0.06154 0.41584 0.17051 0.40
6081 19.95048 1.43607 0.76307 0.06017 0.41865 0.17069 0.40
6433 19.95775 1.97801 0.75947 0.05769 0.46131 0.16610 0.54
22062 15.31836 1.65991 1.03720 0.02436 0.56781 0.24510 0.47
21289 15.38853 2.08481 1.03700 0.02424 0.55515 0.23889 0.49
6794 15.63861 2.08142 1.03609 0.02428 0.56514 0.22999 0.49
15015 15.72575 2.12142 1.03578 0.02421 0.57018 0.22370 0.49
27467 15.73726 1.61303 1.03556 0.02433 0.58586 0.22493 0.46
7863 15.74844 2.12074 1.03570 0.02420 0.57047 0.22319 0.49
21304 15.82374 2.10476 1.03539 0.02419 0.57393 0.22007 0.49
62035 15.90678 1.57598 1.03477 0.02451 0.57869 0.22739 0.45
8578 15.94207 2.11787 1.03496 0.02423 0.55170 0.21798 0.49
7067 16.02555 1.51237 1.03425 0.02455 0.57736 0.22441 0.44
24387 16.02703 2.10836 1.03460 0.02423 0.54718 0.21602 0.49
8567 16.07161 2.10228 1.03433 0.02446 0.54563 0.21525 0.49
10358 16.21552 2.09586 1.03354 0.02469 0.54384 0.21337 0.49
61847 16.23996 2.08431 1.03340 0.02476 0.54233 0.21345 0.49
10565 16.27803 2.08129 1.03322 0.02477 0.53306 0.21699 0.49
15736 16.39267 2.10758 1.03233 0.02554 0.52336 0.21317 0.49
24437 16.43244 1.96021 1.03190 0.02588 0.52604 0.21771 0.49
20809 16.50149 1.38779 1.03025 0.02736 0.55461 0.24211 0.45
5842 16.56816 2.10837 1.03057 0.02756 0.52073 0.21912 0.49
7906 16.56985 1.51402 1.02982 0.02777 0.56053 0.22473 0.45
22293 16.57081 2.10528 1.03045 0.02767 0.52067 0.21898 0.49
8124 16.64566 2.11156 1.02972 0.02858 0.52932 0.21517 0.49
8707 16.64655 2.09838 1.02971 0.02858 0.53056 0.21511 0.49
25817 16.65740 2.08923 1.02959 0.02865 0.53283 0.21488 0.49
25820 16.76833 2.10108 1.02831 0.03044 0.54116 0.20727 0.49
10445 16.79656 2.10920 1.02751 0.03156 0.53496 0.20368 0.50
25490 16.85204 2.08425 1.02626 0.03322 0.54064 0.20788 0.50
10738 16.91647 2.10471 1.02498 0.03505 0.53702 0.21133 0.50
15008 16.94962 1.57527 1.02275 0.03540 0.54723 0.22393 0.48
27102 16.98424 1.51727 1.02159 0.03614 0.55396 0.22372 0.47
10067 16.99332 2.08944 1.02340 0.03678 0.52831 0.21167 0.50
24588 17.03020 2.10187 1.02244 0.03789 0.52403 0.21177 0.50
61791 17.07010 1.96142 1.02114 0.03889 0.53655 0.21635 0.50
23572 17.08346 1.66163 1.01945 0.03891 0.53964 0.22118 0.49
7909 17.17732 2.10212 1.01789 0.04345 0.53023 0.21551 0.50
8135 17.18491 1.95564 1.01691 0.04354 0.53296 0.21481 0.50
7746 17.20778 1.51669 1.01429 0.04278 0.55971 0.21562 0.49
22962 17.23547 1.65723 1.01414 0.04420 0.55203 0.21650 0.49
24285 17.32444 1.96235 1.01173 0.04872 0.53877 0.21293 0.50
22381 17.35614 1.56446 1.00750 0.04853 0.56083 0.21376 0.49
8741 17.35669 1.51013 1.00725 0.04811 0.56305 0.21496 0.49
22191 17.45780 1.57515 1.00239 0.05196 0.55774 0.20516 0.50
20719 17.48553 2.09356 1.00349 0.05697 0.53955 0.20609 0.50
22800 17.51270 1.55796 0.99904 0.05371 0.57169 0.20491 0.50
10584 17.73966 1.65978 0.98399 0.06252 0.56240 0.20081 0.50
60844 17.74061 2.06603 0.98516 0.06827 0.55408 0.20134 0.50
61961 17.75188 1.55824 0.98218 0.06174 0.56819 0.20399 0.51
61726 17.77166 1.64579 0.98096 0.06340 0.57051 0.20235 0.51
8519 17.77784 1.57359 0.98024 0.06262 0.56938 0.20222 0.51
22961 17.85523 1.56663 0.97357 0.06529 0.57146 0.20000 0.51
23033 17.86710 1.63432 0.97324 0.06637 0.57391 0.19920 0.51
6269 17.87997 1.95758 0.97178 0.07178 0.56585 0.20013 0.51
61667 17.90133 2.10557 0.96976 0.07509 0.56469 0.20013 0.50
16573 17.90227 1.51205 0.96981 0.06539 0.57730 0.19822 0.51
15580 17.91583 1.95913 0.96841 0.07321 0.56791 0.19900 0.51
15111 17.94437 1.64398 0.96607 0.06876 0.57798 0.20161 0.51
8458 17.94523 1.50389 0.96603 0.06629 0.57570 0.19956 0.52
7370 17.98062 1.55355 0.96293 0.06829 0.57726 0.19775 0.52
6207 18.00960 1.95817 0.95883 0.07620 0.57182 0.20050 0.51
8237 18.01465 1.64571 0.95963 0.07063 0.57552 0.19956 0.52
24463 18.01790 1.55395 0.95960 0.06902 0.57729 0.19832 0.52
6175 18.01926 1.55277 0.95954 0.06904 0.57706 0.19863 0.52
62132 18.05743 1.95828 0.95401 0.07687 0.57059 0.19838 0.51
7179 18.06982 1.54563 0.95479 0.07018 0.58039 0.20002 0.52
