EDR3Name RA DEC Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag BP-RP e_Gmag e_BP-RP sel memb_probs
4525 272.5579113 -31.76790205 -0.016955624 0.19418198 -1.720017812 0.20648964 -4.21963431 0.15330002 18.251219 1.2915173 0.002913013 0.022188848 -1 0.0
4526 272.5571812 -31.76513136 -0.125561888 0.11467336 -0.44114463 0.12075008 -4.044887761 0.09597078 17.159311 1.6106739 0.00120448 0.007197711 -1 0.0
4527 272.5532545 -31.76404956 0.126938498 0.25543493 -0.825905216 0.254259 -7.662980766 0.18355311 18.585781 1.2754917 0.00227054 0.045135942 -1 0.0
4528 272.5579752 -31.7552888 2.391330985 1.347535 -5.918028608 1.2701857 -8.563283504 0.8530662 19.614677 0.49020576 0.01329174 0.026971514 -1 0.0
4529 272.5526968 -31.76193988 -3.53603698 0.9998216 -1.207706823 1.1907207 -11.53122464 0.8031235 19.224289 0.99847984 0.014206777 0.101965265 -1 0.0
4530 272.5504406 -31.76064885 0.550852219 0.258675 -1.96078223 0.45446154 -7.630566438 0.35972384 18.315718 0.90281487 0.011436047 0.049827293 -1 0.0
4531 272.5633286 -31.76547497 1.326853216 0.37151712 -5.786819671 0.3908047 -8.108254461 0.28312033 17.0984 1.3251476 0.007092366 0.010954763 -1 0.0
4532 272.5650668 -31.76599273 0.165260202 0.057266645 -1.965904401 0.05263394 -4.380242607 0.035931718 15.277442 0.76694965 0.000693918 0.005181567 -1 0.0
4533 272.564969 -31.76502521 0.218169404 0.24189164 -0.974201936 0.2164829 -3.47398233 0.15549672 16.325903 1.1422195 0.022514627 0.052925112 -1 0.0
4534 272.565593 -31.76483252 -0.084477122 0.21839602 0.535398783 0.22239521 -5.193527935 0.16688697 17.703323 1.3630409 0.007054438 0.059734168 -1 0.0
4535 272.56933 -31.76072762 0.570915272 0.22023639 -2.351728092 0.22768398 -2.698948297 0.16645786 17.646233 1.3391628 0.005586423 0.029443959 -1 0.0
4536 272.5649364 -31.76210909 0.003130303 0.06419804 -4.85295548 0.060629588 -6.845718862 0.046083275 15.984462 1.6276569 0.001280792 0.006822227 -1 0.0
4537 272.5671245 -31.76078416 -0.317471784 0.28264707 -2.872841548 0.24329127 -3.806760564 0.18649021 18.551632 1.2410259 0.008891491 0.030438467 -1 0.0
4538 272.5661339 -31.76150115 -1.532659579 0.7580715 -2.920431042 0.92274636 -5.466082477 0.6833368 18.913017 1.0277481 0.005338585 0.081603023 -1 0.0
4539 272.5666852 -31.76091186 0.644958379 0.29337013 -2.272340564 0.2966967 -4.09190032 0.25526112 18.66449 0.5798149 0.011923155 0.044062087 -1 0.0
4540 272.5563137 -31.76331867 -0.773381208 0.37491646 1.272975374 0.38020208 -3.569364567 0.27661645 18.892372 1.3671551 0.004601014 0.047582062 -1 0.0
4541 272.5565147 -31.75616473 -0.349679874 0.40643314 -1.82255776 0.412205 -2.655217559 0.313847 18.640642 1.6092186 0.005515559 0.058952817 -1 0.0
4542 272.5581649 -31.75262378 1.824076354 0.51434636 0.675685724 0.56699866 -3.273432815 0.42901188 18.491377 1.4185696 0.009455141 0.049956596 -1 0.0
4543 272.5585016 -31.76191391 -0.408715468 0.40986964 -0.646743921 0.51166636 -5.138823267 0.3691099 19.253326 1.7436695 0.004663159 0.09302664 -1 0.0
4544 272.5334296 -31.75426204 1.755405546 0.022923313 -0.019178105 0.026926963 -9.25506686 0.018135414 12.140008 0.7262821 0.000279869 0.000396536 -1 0.0
4545 272.540998 -31.75751088 0.163201568 0.056499824 -1.869717586 0.06329875 -4.309802812 0.043881822 15.945082 1.5266924 0.00056074 0.002720372 -1 0.0
4546 272.5448823 -31.75690966 0.177944676 0.03603038 -6.111476403 0.04307785 -5.658508274 0.029830655 14.777062 2.2383852 0.000477317 0.001230996 -1 0.0
4547 272.5345671 -31.7587545 0.461134687 0.07001642 -1.016497621 0.07705414 0.921580258 0.05226066 16.446041 1.045991 0.000702861 0.004249961 -1 0.0
4548 272.5369717 -31.76198721 -0.223454336 0.23139097 2.269484174 0.2433437 -4.293867746 0.18110706 18.401608 1.3248253 0.002019735 0.019733584 -1 0.0
4549 272.5428792 -31.76035804 0.423161663 0.5301728 -0.961923514 0.43683147 -6.50767976 0.36771998 19.262142 1.1238003 0.003665319 0.037122295 -1 0.0
4550 272.5437805 -31.76216466 0.03875573 0.26036853 -4.234988417 0.27495122 -1.4022846 0.20758773 18.53507 1.1242104 0.002454259 0.030198171 -1 0.0
4551 272.5452033 -31.75907436 0.355440932 0.33684897 1.458915759 0.33228388 -1.788162393 0.26828876 18.991655 1.2508564 0.003161811 0.058046544 -1 0.0
4552 272.5453804 -31.76179859 -0.185635165 0.16388546 -2.53871607 0.16520156 -3.232717675 0.116057925 18.03513 1.2548485 0.001763375 0.019040522 -1 0.0
4553 272.5336578 -31.76675548 0.317972779 0.3055251 -2.269060677 0.32086647 -3.858892184 0.24750572 18.858551 2.5516396 0.00459595 0.370934448 -1 0.0
4554 272.5409314 -31.75563266 0.19586201 0.19203494 -1.316716453 0.19881299 -6.073463259 0.14512408 18.194136 1.3655224 0.001904714 0.022533705 -1 0.0
4555 272.5272547 -31.76056627 0.060579354 0.120687954 -0.087619815 0.14123842 -0.042172626 0.09391704 17.470127 0.87781334 0.009055443 0.008320237 -1 0.0
4556 272.5319383 -31.76400121 2.364233828 0.3638592 2.266983064 0.3579062 -8.082902657 0.25102842 19.097605 2.4137535 0.003194966 0.031876803 -1 0.0
4557 272.5335045 -31.76335118 0.035566789 0.21986826 -4.093340791 0.21268174 -2.99632199 0.15739504 18.440594 1.3274784 0.002311118 0.019900692 -1 0.0
4558 272.5347742 -31.76379608 0.998685472 0.4581617 -6.97205909 0.45093265 -6.881037311 0.30615103 18.700237 1.3417416 0.004037747 0.021966577 -1 0.0
4559 272.5402564 -31.76649485 -3.551402736 0.95485806 -8.441604446 0.88900536 -7.188103504 0.65891623 18.858759 1.4644051 0.010144304 0.032658969 -1 0.0
4560 272.5296052 -31.76037895 -0.06318099 0.52900374 1.163671828 0.5343396 -6.632204101 0.37057737 19.320488 0.8647938 0.01108001 0.02864284 -1 0.0
4561 272.5307976 -31.76382975 -0.19081326 0.6666915 -6.186377577 0.6487781 -7.547055444 0.48628253 19.441404 2.1779194 0.006179606 0.073434382 -1 0.0
4562 272.5320219 -31.76511869 -0.145619034 0.44860113 0.254425434 0.45479408 -4.660551602 0.32973593 19.18391 0.98028946 0.003308576 0.054540829 -1 0.0
4563 272.5331993 -31.7624687 -0.361061532 0.41310757 -1.939500136 0.43513194 -3.319408416 0.29186752 19.187208 1.4669743 0.004268177 0.098604408 -1 0.0
4564 272.5338118 -31.76104514 0.368452536 0.28481758 -3.561700999 0.29071906 -6.549258848 0.21507919 18.84014 1.4976368 0.002856612 0.037863969 -1 0.0
4565 272.5349207 -31.76676983 0.61870096 0.8336936 2.844132206 0.87618726 -5.509396077 0.5679173 19.305407 1.2427444 0.007421006 0.039282136 -1 0.0
4566 272.5358445 -31.76839421 0.192683855 0.42577064 -5.608192486 0.48371938 -2.476484138 0.32889536 19.103485 1.1282825 0.004225626 0.034515688 -1 0.0
4567 272.5359428 -31.76752062 -0.913104179 0.40350536 1.283961732 0.52072036 -7.557210014 0.3294482 19.22744 1.0809174 0.003875572 0.072880874 -1 0.0
4568 272.5365167 -31.7612698 -0.02049211 0.3128504 -1.637641501 0.30466986 -4.39150897 0.2280228 18.854174 1.456501 0.002802234 0.041660621 -1 0.0
4569 272.5374917 -31.76790406 0.924695914 0.7630437 1.234928017 0.787155 1.202368598 0.49700078 19.636265 1.1684246 0.015440746 0.050489317 -1 0.0
4570 272.5384274 -31.76731055 -0.161419554 0.70583725 0.842747809 0.64515364 -3.980437718 0.5385464 19.510008 1.4994545 0.00864414 0.090711362 -1 0.0
4571 272.5388309 -31.7687569 0.438081486 0.3879332 -2.210073859 0.37318963 -5.789186051 0.26170087 19.13934 1.3857002 0.004252855 0.052728817 -1 0.0
4572 272.5397805 -31.76385096 -0.262311904 0.51201457 -7.034123618 0.54588187 -5.10989739 0.3997025 19.357784 1.2265224 0.006516055 0.031531382 -1 0.0
4573 272.5399461 -31.76441624 0.44580652 0.59998566 -2.238409327 0.55033386 -4.10197468 0.47877693 19.159098 1.3081036 0.011407185 0.052449491 -1 0.0
4574 272.533919 -31.76616395 1.113889286 0.39440253 2.380816878 0.40239638 -7.934150354 0.29755735 18.3289 1.7266331 0.010339667 0.013968046 -1 0.0
4575 272.5385278 -31.76312455 0.31371611 0.038245898 -0.177440141 0.043353327 -3.088345503 0.029897913 14.873676 0.9545326 0.000302499 0.001199656 -1 0.0
4576 272.545089 -31.76351297 1.01239575 0.44478115 -4.810605379 0.386026 -10.80568674 0.2971802 16.243082 1.7258167 0.003186184 0.00513981 -1 0.0
4577 272.5437824 -31.76493024 -0.107142391 0.20901905 -2.548688581 0.20138296 -3.188907424 0.14926656 18.191193 1.3584099 0.001717712 0.017659752 -1 0.0
4578 272.5412654 -31.76700443 0.099945748 0.481076 -4.251218405 0.5388297 -5.996261071 0.35766333 19.30316 1.6198559 0.004028594 0.10897051 -1 0.0
4579 272.5428231 -31.76111259 0.239378783 0.5762152 -0.392724257 0.45605108 -0.14471728 0.37509412 19.137619 1.4176064 0.006619707 0.100912864 -1 0.0
4580 272.5414436 -31.76158754 -0.591724493 0.9100883 -2.955080105 0.7249788 -3.650250495 0.58184487 19.493635 1.3144855 0.006392746 0.111215049 -1 0.0
4581 272.5331242 -31.75994417 0.310901955 0.23944135 2.187563642 0.2574562 -4.316189101 0.18435466 18.579536 1.5643215 0.002669857 0.025098358 -1 0.0
4582 272.5374992 -31.75780819 -0.262311547 0.4015154 -9.548675725 0.39203498 -4.154769353 0.29335657 18.55846 1.687355 0.006484492 0.026956042 -1 0.0
4583 272.529679 -31.75894176 1.613847744 0.40087834 -3.527655068 0.40731037 -2.897847847 0.28747463 19.22042 1.5230732 0.003443076 0.105626182 -1 0.0
4584 272.5319134 -31.7589458 0.876026594 0.7191309 -1.003290788 0.82885855 -5.348093551 0.55191725 19.479664 1.4228344 0.005732655 0.074050311 -1 0.0
4585 272.5349087 -31.75789831 0.583532666 0.7397486 -3.057420535 0.7093729 -1.891701323 0.43512183 19.42366 1.527605 0.005371282 0.102976783 -1 0.0
4586 272.5362657 -31.75233765 0.248244519 0.5482537 -4.588808176 0.53725433 -8.645608339 0.36934268 19.304213 1.2067509 0.007279417 0.048838871 -1 0.0
4587 272.538373 -31.75918445 1.567831314 0.43226478 -6.396073219 0.43826118 -4.594275663 0.32305086 19.0055 1.287571 0.007817031 0.045451629 -1 0.0
4588 272.549058 -31.75735274 0.016392896 0.05914444 -2.461897318 0.06279609 -6.76965537 0.044369098 16.160612 1.6243677 0.000650466 0.001928303 -1 0.0
4589 272.540162 -31.75459114 -0.270832432 0.31756705 -2.772464435 0.30868322 -7.722336512 0.23674004 18.918148 1.304491 0.002438266 0.065066296 -1 0.0
4590 272.5403012 -31.75823164 -0.451497904 0.79972786 8.01636699 1.1538405 -6.049493245 0.76089203 19.606972 1.6754379 0.005796892 0.299364202 -1 0.0
4591 272.5380454 -31.7499536 -0.122971649 0.11977537 -1.660235936 0.13561393 -7.558448557 0.10027934 17.384935 1.5028477 0.001884897 0.009078052 -1 0.0
4592 272.5385634 -31.75197074 -1.864623815 0.3847742 -4.631062101 0.39311385 -11.5633039 0.28909346 18.387926 1.4488869 0.005197888 0.040226074 -1 0.0
4593 272.541168 -31.75965263 0.767422397 0.31919456 -3.097148476 0.34117815 1.346167955 0.27004075 18.85602 1.6706467 0.003908087 0.029229211 -1 0.0
4594 272.5432287 -31.75505726 0.264261687 0.17096806 -2.435282229 0.19250384 -8.224151138 0.14776346 18.183697 1.4845943 0.001660438 0.019041259 -1 0.0
4595 272.5419792 -31.75564796 0.077507051 0.2938824 -1.025260811 0.3459814 -4.414375175 0.25902396 18.665434 1.1058941 0.002809224 0.034320215 -1 0.0
4596 272.5422556 -31.75836866 -0.108317922 0.33546445 -4.282645851 0.35942617 -9.472731942 0.27644947 19.074478 1.5433655 0.003596876 0.060663446 -1 0.0
4597 272.5435944 -31.75631869 0.087818183 0.2601968 -4.543973286 0.30117625 -8.679562556 0.23657736 18.82557 1.4219036 0.004724301 0.035863837 -1 0.0
4598 272.5444782 -31.75768567 0.751757405 0.53265345 -4.6814018 1.0272362 -5.569180864 0.7759682 19.400972 1.490839 0.006047463 0.075759328 -1 0.0
4599 272.5469509 -31.7600025 0.581949492 0.29775316 -1.729346988 0.29745913 -2.163975902 0.22732551 18.931633 1.4708977 0.002665844 0.065084321 -1 0.0
4600 272.5477218 -31.75942113 0.69641051 0.5527947 -3.318294401 0.529536 -1.386639291 0.39935982 19.30568 1.5376625 0.004169875 0.04256047 -1 0.0
4601 272.5439456 -31.76001796 0.25293017 0.6413961 -2.372255278 0.8501599 -4.405565362 0.559698 19.513655 0.77788925 0.006991328 0.078191215 -1 0.0
4602 272.5383961 -31.76636128 0.53945305 0.19493285 0.731859743 0.21368611 -5.738801512 0.1541295 18.24674 1.3880672 0.002108223 0.025366544 -1 0.0
4603 272.5368541 -31.76515666 -0.235429584 0.15881535 -1.948072923 0.16664806 -4.733207172 0.12508841 17.782255 1.3372021 0.002679443 0.016275959 -1 0.0
4604 272.5343599 -31.75649236 -0.012265054 0.19180447 -2.350405432 0.18861178 -7.555576263 0.14087386 17.960499 1.5106716 0.002615323 0.014067654 -1 0.0
4605 272.5282847 -31.76130474 -0.183002413 0.29888436 -3.578376454 0.32434297 -1.730791403 0.23425534 18.675268 1.1381397 0.006233513 0.038466072 -1 0.0
4606 272.534426 -31.7552998 -1.760913537 0.71247154 -5.518033154 0.59308213 -4.636212634 0.48730057 19.223894 0.70482826 0.009623665 0.015727445 -1 0.0
4607 272.5350434 -31.75445043 -0.396205557 0.45333925 -1.791568193 0.7074714 -2.517708096 0.43815672 19.22617 0.8347511 0.011808553 0.106963681 -1 0.0
4608 272.5284204 -31.75979092 0.823238023 0.18673313 2.115479976 0.18082328 -0.084801244 0.13261925 17.974468 1.8048496 0.003372919 0.02319984 -1 0.0
4609 272.5430937 -31.75790669 -1.093999454 0.63391256 -4.666320639 0.80256075 -6.527349387 0.5306181 19.293718 1.0067368 0.010203098 0.000664756 -1 0.0
4610 272.5348798 -31.75264004 0.522184265 0.62732035 -1.560101344 0.6097509 -4.398746177 0.43061343 19.334457 0.98800087 0.007218069 0.140790055 -1 0.0
4611 272.5379838 -31.76972549 0.152835946 0.06931798 -5.151508082 0.07152975 -4.680927251 0.050651718 16.304909 1.787631 0.000829911 0.003921087 -1 0.0
4612 272.5452313 -31.76280874 -0.063631784 0.33288133 -1.641274612 0.36513504 -3.772073289 0.27675056 18.839563 0.674284 0.005487653 0.00342772 -1 0.0
4613 272.5421505 -31.76507328 0.100597574 0.035655975 -3.015675732 0.03705612 -5.131155457 0.025364958 14.65577 2.3292007 0.000591619 0.001058876 -1 0.0
4614 272.5428594 -31.76319532 0.227042095 0.18637265 -5.047162334 0.18945108 0.195610235 0.13106164 18.115534 1.4548187 0.001551357 0.023148066 -1 0.0
4615 272.540349 -31.76475124 1.101599159 0.42293602 -3.97324181 0.4299894 -4.64140223 0.29924443 19.172256 1.5553284 0.005482428 0.049751378 -1 0.0
4616 272.5416265 -31.76332248 -1.956164902 0.5442769 -7.306768084 0.55922 -4.815615911 0.39915553 18.62736 1.3344994 0.012220843 0.017888056 -1 0.0
4617 272.5370328 -31.76683897 0.731325953 0.5523941 -3.135581178 0.5260584 -5.703016189 0.40074202 19.418118 1.0341358 0.005015334 0.069173517 -1 0.0
4618 272.538145 -31.76486769 0.043089589 0.06544836 -1.90775466 0.06963114 -5.637502742 0.052699827 16.052582 1.8037739 0.001112921 0.007541881 -1 0.0
4619 272.5409132 -31.76228942 0.366358358 0.049464583 4.442513461 0.05865687 -9.726492224 0.041114397 15.574023 1.3747959 0.000387814 0.001961741 -1 0.0
4620 272.540127 -31.76195234 0.180872394 0.25059864 -6.106390218 0.2658006 -7.313863796 0.20126306 18.605637 1.7913609 0.002260665 0.030529442 -1 0.0
4621 272.5366838 -31.76430747 -0.462080899 0.52497256 -4.79543463 0.66146773 -10.85951218 0.50937486 19.538189 0.97706413 0.007230148 0.027331526 -1 0.0
4622 272.5384346 -31.76045881 -0.248701199 0.2781103 -0.384770705 0.2958095 -2.660701889 0.22371496 18.418787 1.3977413 0.005158348 0.021559023 -1 0.0
4623 272.5357212 -31.75998403 0.002884291 0.07226948 -2.939440585 0.067972094 -5.538763951 0.049057774 16.066496 1.4978724 0.000891078 0.009102321 -1 0.0
4624 272.5334106 -31.75883433 1.195925895 0.8241575 -2.981896486 0.8790328 -7.745083015 0.5440198 19.43124 1.1686993 0.007745344 0.05914836 -1 0.0
4625 272.5378793 -31.7547208 -0.057256644 0.05418153 -0.693788141 0.056519832 -2.488356773 0.03945993 15.86116 1.7372274 0.000678056 0.002547887 -1 0.0
4626 272.5295217 -31.76104614 -8.062928944 1.3689935 7.427355154 1.29765 -5.384250043 0.91775304 19.15092 1.1899719 0.009634993 0.02742229 -1 0.0
4627 272.5289332 -31.76176971 0.390836818 0.28062224 -0.853841929 0.27536526 -2.322989421 0.20641807 18.798178 1.576271 0.002817838 0.035329777 -1 0.0
4628 272.5365352 -31.75474884 1.100880051 0.3369417 3.575436721 0.36080125 1.391103263 0.26906604 18.81345 1.4561768 0.003121314 0.029363005 -1 0.0
4629 272.5284278 -31.76104717 -0.002881402 0.32891777 1.742504805 0.30801526 -2.001181553 0.23645675 18.64089 1.2631531 0.004124642 0.033480605 -1 0.0
4630 272.5324603 -31.75711667 0.192247713 0.048884816 0.704588858 0.049481094 -3.074114759 0.032490782 15.271933 1.8192797 0.000420501 0.001129446 -1 0.0
4631 272.5429379 -31.75758514 0.274246876 0.64116836 -2.952953651 0.6594781 -3.622399977 0.3895961 19.186003 1.3125286 0.009200116 0.064889961 -1 0.0
4632 272.5395581 -31.75545889 0.537912501 0.30086064 1.529039797 0.28856906 -6.453821542 0.19568759 18.722744 1.2069778 0.003527147 0.044421258 -1 0.0
4633 272.5406658 -31.75374452 2.299490222 0.5460881 -2.152608587 0.5925341 -8.464294802 0.44538742 19.480185 0.87924576 0.004727481 0.066922686 -1 0.0
4634 272.5396165 -31.75284481 -1.328446386 0.8095931 -4.706302995 1.2626646 -8.400914418 1.0496259 19.586737 1.4808521 0.007043826 0.084828864 -1 0.0
4635 272.536807 -31.75109087 0.232285256 0.22315434 -9.205581386 0.24037436 -0.885150124 0.18104355 18.610834 1.2236519 0.004768086 0.030051799 -1 0.0
4636 272.5371098 -31.75025158 0.404667064 0.17021175 -4.366946618 0.1766905 -7.624923146 0.14355938 17.372078 1.5626049 0.003351262 0.016606356 -1 0.0
4637 272.5396645 -31.76571293 1.90698658 0.76054305 4.001064894 0.7341614 0.350866683 0.5157085 18.950766 1.1748447 0.013837557 0.005490613 -1 0.0
4638 272.5383977 -31.75665934 0.851132662 1.1731945 -2.12838554 0.87871355 -5.809739007 0.7142182 19.743216 1.4734764 0.008633853 0.024626588 -1 0.0
4639 272.5414502 -31.75454496 0.307538229 0.38972896 0.211368198 0.5150101 -7.734581748 0.3844388 19.259209 1.4366436 0.007876879 0.069195768 -1 0.0
4640 272.5489374 -31.75257002 0.145236711 0.044201374 -3.082617848 0.049255606 -2.114757005 0.03556805 15.386988 1.5596914 0.000403729 0.003027499 -1 0.0
4641 272.5531809 -31.74837984 0.243902596 0.1024867 -1.297008324 0.11014758 -3.593359397 0.08471354 16.235031 1.4761801 0.001647985 0.003783795 -1 0.0
4642 272.5513133 -31.74708672 0.754113022 0.036180776 1.327398948 0.041465167 -3.692045561 0.02961648 14.878611 0.9010315 0.000341499 0.001884427 -1 0.0
4643 272.5443722 -31.74548673 0.196397239 0.07062759 0.365052344 0.074377134 2.019732788 0.053480737 16.393507 1.5468931 0.00083062 0.004201506 -1 0.0
4644 272.5465183 -31.74406496 0.364881061 0.06047175 0.848374639 0.064238764 1.18943276 0.0461015 16.192558 1.046299 0.000568377 0.006008542 -1 0.0
4645 272.5484344 -31.74410154 0.765672929 0.043652475 -2.416843306 0.048269533 2.602896283 0.03450564 15.482607 0.9558649 0.000412335 0.002358743 -1 0.0
4646 272.5452851 -31.74885219 0.511816021 0.058666177 -2.33454651 0.06037827 -3.571907491 0.043233514 15.146193 1.1170311 0.000624556 0.002674048 -1 0.0
4647 272.5507602 -31.74624315 0.021187895 0.05000788 0.20038474 0.056644045 -3.622039026 0.0408627 15.766183 1.7053719 0.000482418 0.004795682 -1 0.0
4648 272.5511967 -31.75281238 -0.03203287 0.11841184 -3.59959621 0.12725 -2.243226458 0.09365599 17.278643 1.616621 0.001719088 0.013017701 -1 0.0
4649 272.5521211 -31.75695684 0.03730398 0.14092591 -2.777436331 0.14798006 -7.776421557 0.11715873 17.532526 1.6670723 0.00144245 0.016986305 -1 0.0
4650 272.548861 -31.75581824 0.125830228 0.5001707 -3.634582004 0.48916098 -2.443096013 0.3677278 18.950209 1.4637146 0.003818705 0.055575121 -1 0.0
4651 272.5501173 -31.75093999 0.18194372 0.25416443 -1.864885083 0.27012193 -4.097844833 0.21149854 18.399403 1.2773876 0.003369967 0.037420133 -1 0.0
4652 272.5398975 -31.75170445 -0.605194754 0.37134185 -0.345033422 0.44297898 -7.830293553 0.3365191 19.053867 1.3862667 0.005614501 0.033948552 -1 0.0
4653 272.5394165 -31.74908616 0.463358363 0.95694214 1.647075592 0.8274346 2.259322943 0.65172076 19.090437 1.3930798 0.007420254 0.050658269 -1 0.0
4654 272.5403403 -31.75055905 0.74275965 0.36108378 -0.123352104 0.37827381 -5.379439429 0.28622264 19.195747 2.149107 0.006961819 0.133832553 -1 0.0
4655 272.5494448 -31.74036748 0.062627413 0.04379767 -5.258327372 0.04503335 -5.202458434 0.031316534 15.198517 1.4430962 0.001084089 0.036450622 -1 0.0
4656 272.5450273 -31.75607982 0.349156888 0.14270549 -1.063167868 0.15971851 -6.217170167 0.12495349 17.768204 1.4871235 0.00295565 0.005836883 -1 0.0
4657 272.5454972 -31.75322608 0.450590861 0.1362325 1.241847322 0.15309183 -1.546637596 0.11836952 17.463085 1.358181 0.002479324 0.023455278 -1 0.0
4658 272.5470473 -31.75125795 0.205498414 0.12581934 -0.447276375 0.1348453 -0.16134153 0.104639575 17.360632 1.2212276 0.001537467 0.015079646 -1 0.0
4659 272.5533796 -31.75355887 0.491253936 0.081663236 5.41973413 0.08348004 -5.677237095 0.06038327 16.861898 1.0555706 0.000850581 0.012775669 -1 0.0
4660 272.5432111 -31.74590508 -0.407566673 0.2659826 -1.302093262 0.24906024 -5.283247359 0.18895642 18.688177 1.484108 0.002389105 0.056785846 -1 0.0
4661 272.5441637 -31.74617169 0.173101312 0.20276585 -0.786409551 0.19154201 0.715198447 0.13471514 18.138533 1.1116791 0.002292556 0.037799673 -1 0.0
4662 272.5481535 -31.75284109 0.586708845 0.21460539 -0.930966119 0.22766596 -3.30045101 0.1850154 18.419264 1.3305092 0.003708066 0.028423118 -1 0.0
4663 272.5483038 -31.74822485 -0.290761489 0.20104575 3.490380464 0.21854684 -1.903522417 0.1573351 18.181952 1.0791397 0.002847547 0.045764895 -1 0.0
4664 272.5497305 -31.74443398 0.458653607 0.18540722 -0.486819471 0.19466665 -4.502896261 0.15380587 17.979666 1.4312382 0.003212428 0.017530423 -1 0.0
4665 272.550079 -31.74157978 0.206489187 0.23845962 -3.764610019 0.23815478 -6.720311109 0.18100145 18.402279 1.5533714 0.003407561 0.052482889 -1 0.0
4666 272.551291 -31.74313144 0.122153076 0.17878623 -4.748903748 0.17840655 -4.776348259 0.13451204 18.043177 1.4985409 0.002158418 0.022298064 -1 0.0
4667 272.5553765 -31.75102369 0.306023291 0.13686313 3.590684955 0.14877905 -3.956816418 0.11579593 17.752197 1.3262138 0.001447544 0.018791753 -1 0.0
4668 272.5561659 -31.75183493 0.404034347 0.39478207 -3.565581055 0.289354 -6.637293251 0.24622963 18.590929 1.4185905 0.004363953 0.036075918 -1 0.0
4669 272.5422378 -31.74671265 -0.110805692 0.40268388 -2.06835993 0.44910452 -3.030927579 0.31487334 19.058016 0.40327263 0.008531603 0.050850469 -1 0.0
4670 272.5440492 -31.7489975 0.281377809 0.6675857 -1.043096109 0.8057192 -6.437096584 0.5738368 19.447224 3.0704079 0.006653927 0.152739165 -1 0.0
4671 272.5466842 -31.75229106 -0.014155812 0.2780282 -0.82036253 0.31307095 -1.306291326 0.23476408 18.984411 1.0678368 0.003091805 0.058849309 -1 0.0
4672 272.5479209 -31.75011273 -0.136665172 0.25971606 -1.324779272 0.26681653 -2.484233637 0.20513016 18.632963 1.1986675 0.002579268 0.038722877 -1 0.0
4673 272.5481843 -31.75665328 0.981718442 0.54737496 -3.222018815 0.4887256 -6.281613812 0.39673734 19.007458 1.4027214 0.012423066 0.02933197 -1 0.0
4674 272.5495381 -31.753867 -0.820372511 0.4196174 -2.16345063 0.49556774 -3.651505449 0.37710443 19.33286 1.0547276 0.005219711 0.076712151 -1 0.0
4675 272.54974 -31.75212507 -2.851130501 0.89679414 6.196929399 1.0972296 1.679223563 0.73907715 19.366041 1.045475 0.009560999 0.003149357 -1 0.0
4676 272.5510365 -31.74162557 -0.797631814 0.43714488 -0.752929962 0.42493337 -2.963292676 0.32959974 19.267216 1.3160954 0.00406021 0.142994918 -1 0.0
4677 272.5515657 -31.74913335 0.576139256 0.43563148 -2.294566955 0.43842462 -6.131192689 0.3779877 19.317553 1.7974281 0.005595117 0.035523435 -1 0.0
4678 272.5534369 -31.75066353 -0.238514439 0.88820624 -6.216028367 0.6600916 -9.820423262 0.46573475 19.42396 1.244957 0.007112591 0.123704334 -1 0.0
4679 272.5553487 -31.74778755 -1.705100383 0.6601113 -0.250202262 0.5563932 -0.307916826 0.46430272 19.4797 1.2699852 0.006854808 0.061286437 -1 0.0
4680 272.5556136 -31.75025513 0.606269211 0.32866728 -3.363279127 0.39993262 -6.087984903 0.28312102 18.903133 2.1428852 0.003014945 0.084044418 -1 0.0
4681 272.556427 -31.74974207 -0.103841548 0.42801782 -5.300844044 0.5473426 -4.188133665 0.3681551 19.086248 1.3857632 0.005470262 0.057736778 -1 0.0
4682 272.557171 -31.74932742 1.241993369 0.36049807 -5.582722061 0.3848072 -6.859259924 0.32375208 18.777636 1.1200924 0.00620393 0.047032373 -1 0.0
4683 272.5573944 -31.74874282 -0.356025889 0.35896492 -0.632835514 0.36165783 -4.537066435 0.26901278 18.831184 1.3766365 0.002963125 0.043780937 -1 0.0
4684 272.5450701 -31.7439191 0.152598539 0.63454413 -2.488308172 0.594839 -7.061633342 0.4767118 19.509996 0.3596382 0.00647283 0.1324857 -1 0.0
4685 272.5458684 -31.75569512 -0.284818569 0.40629503 -1.701917122 0.5189673 -5.574429736 0.40924653 19.406244 1.2974796 0.008142634 0.078246908 -1 0.0
4686 272.5506225 -31.75528131 -0.825211502 0.63568604 -1.578690797 0.6140247 -4.460646166 0.57182187 19.59214 1.5751972 0.008309176 0.01083937 -1 0.0
4687 272.5522164 -31.7546948 0.182871485 0.5499705 -2.342933815 0.7898537 -7.131471626 0.70082664 19.487137 1.712347 0.006903479 0.006907867 -1 0.0
4688 272.5577375 -31.75046902 0.189738294 0.038139973 0.21427417 0.037717912 -1.233030927 0.02795593 13.864136 1.7921572 0.00042339 0.007309071 -1 0.0
4689 272.55399 -31.7532502 0.237546811 0.16530088 -1.077654836 0.17028473 -6.305283175 0.13565701 17.57822 1.470623 0.002144997 0.009318098 -1 0.0
4690 272.5548911 -31.75199998 -1.806446581 0.80815256 -1.686514674 0.8643653 -0.967139755 0.64865166 19.37008 1.7764473 0.01174377 0.030331546 -1 0.0
