# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
41201 14.88649 2.49535 0.91293 0.09545 0.56600 0.18966 0.49
43444 15.08366 1.66239 0.89297 0.08928 0.60859 0.17558 0.47
44257 15.76852 1.67863 0.84322 0.09323 0.62038 0.14113 0.48
48141 15.77149 1.58801 0.84165 0.09175 0.62301 0.13788 0.50
46445 15.86458 1.37709 0.82273 0.08663 0.61758 0.12265 0.59
43019 15.90631 1.63690 0.83242 0.09474 0.61348 0.13486 0.49
43585 16.06031 1.59032 0.81964 0.09720 0.60176 0.12631 0.51
50752 16.34316 1.64266 0.79597 0.10409 0.57783 0.11716 0.51
45072 16.37249 1.59414 0.79187 0.10329 0.57753 0.11285 0.53
50094 16.46407 1.58984 0.78368 0.10519 0.57008 0.11178 0.54
31793 16.58525 1.62317 0.77168 0.10726 0.56253 0.11668 0.54
31316 16.70028 1.61786 0.76011 0.10891 0.54725 0.11739 0.57
42272 16.96005 1.60163 0.72625 0.10713 0.50647 0.12618 0.62
49360 16.97872 1.32489 0.69062 0.06772 0.37738 0.15043 0.57
68016 17.05118 1.59259 0.71644 0.10651 0.48540 0.12990 0.63
57236 17.15875 1.66272 0.70855 0.11086 0.48310 0.11934 0.61
51551 17.27084 1.58459 0.69272 0.10422 0.43943 0.13580 0.62
46102 17.35528 1.59478 0.68377 0.10392 0.42395 0.13400 0.61
30960 17.35814 1.60782 0.68418 0.10482 0.42784 0.13235 0.62
34113 17.35909 1.61418 0.68463 0.10539 0.42930 0.13151 0.62
49058 17.37548 1.63258 0.68456 0.10741 0.43074 0.12984 0.62
47827 17.37948 1.60653 0.68156 0.10415 0.42170 0.13296 0.61
36727 17.38686 1.61966 0.68216 0.10610 0.42326 0.13253 0.62
31931 17.39347 1.65018 0.68427 0.10954 0.43153 0.13036 0.62
51350 17.39419 1.66817 0.68442 0.11012 0.44028 0.12718 0.62
49800 17.40236 1.66012 0.68324 0.10956 0.43515 0.12718 0.62
49660 17.40995 1.66142 0.68278 0.10967 0.43202 0.12969 0.62
37966 17.41362 1.34266 0.65413 0.06619 0.29713 0.13272 0.47
46127 17.41936 1.59219 0.67631 0.10223 0.40627 0.13505 0.60
47833 17.42249 1.61364 0.67819 0.10499 0.41362 0.13352 0.61
46241 17.43179 1.59210 0.67543 0.10246 0.40574 0.13486 0.60
46713 17.43254 1.59631 0.67562 0.10286 0.40767 0.13414 0.60
30642 17.43731 1.67491 0.67964 0.10964 0.42760 0.12713 0.62
32444 17.45925 1.65145 0.67698 0.10807 0.41539 0.13074 0.61
45045 17.68906 1.64591 0.64951 0.10104 0.37729 0.12593 0.57
41241 17.72629 1.59984 0.64157 0.09366 0.35336 0.12831 0.54
37246 17.74714 1.61090 0.63973 0.09418 0.35420 0.12790 0.54
31372 17.86757 1.67499 0.63174 0.09923 0.35227 0.13041 0.55
27212 17.93382 1.62451 0.62367 0.09477 0.32273 0.13057 0.51
32922 17.99893 1.64398 0.61583 0.09307 0.32007 0.12653 0.51
67416 18.11667 1.34705 0.60213 0.08156 0.23605 0.11569 0.39
42893 18.14109 1.59763 0.59677 0.08140 0.29364 0.11928 0.46
33193 18.30599 1.63457 0.57918 0.07685 0.27648 0.11399 0.45
30542 18.55336 1.35126 0.56676 0.09219 0.21987 0.10991 0.40
43702 15.40337 1.61719 0.86888 0.08818 0.62827 0.16037 0.48
43999 16.14428 1.66971 0.81511 0.10137 0.59509 0.12814 0.49
45797 16.26928 1.67972 0.80465 0.10401 0.58708 0.11978 0.50
42254 16.36465 1.59081 0.79253 0.10300 0.57722 0.11388 0.53
47345 16.59837 1.58370 0.76915 0.10605 0.56118 0.11450 0.56
31322 16.80981 1.63222 0.74901 0.11077 0.53169 0.11662 0.58
33776 16.83108 1.60028 0.74368 0.10900 0.52760 0.11509 0.60
47162 17.00867 1.67347 0.72406 0.11065 0.50653 0.12285 0.59
30951 17.02675 1.59351 0.71894 0.10661 0.49085 0.13064 0.62
45884 17.02777 1.58462 0.71877 0.10634 0.49045 0.12975 0.63
45274 17.10216 1.60799 0.71190 0.10733 0.47863 0.13015 0.63
27683 17.16745 1.62531 0.70560 0.10802 0.46890 0.12778 0.62
47495 17.17475 1.63364 0.70606 0.10955 0.47103 0.12511 0.62
47858 17.18049 1.60315 0.70386 0.10716 0.46400 0.13011 0.63
33541 17.20529 1.59492 0.70096 0.10635 0.45444 0.13338 0.62
49601 17.20589 1.58382 0.69961 0.10490 0.45096 0.13431 0.62
46169 17.22693 1.60970 0.69840 0.10629 0.45577 0.12962 0.62
46926 17.25164 1.61961 0.69647 0.10698 0.45470 0.12958 0.62
45192 17.25713 1.59090 0.69411 0.10448 0.44054 0.13562 0.62
46404 17.26016 1.63464 0.69630 0.10809 0.45675 0.12905 0.62
49799 17.26108 1.63378 0.69626 0.10811 0.45669 0.12903 0.62
45802 17.29135 1.60972 0.69263 0.10690 0.43747 0.13606 0.62
48456 17.30327 1.58656 0.68902 0.10408 0.42841 0.13702 0.62
37910 17.35031 1.58923 0.68422 0.10382 0.42305 0.13522 0.61
48756 17.35212 1.66858 0.68781 0.10950 0.44690 0.12605 0.62
31266 17.37260 1.58937 0.68147 0.10323 0.41843 0.13418 0.61
48862 17.37289 1.67804 0.68668 0.11078 0.44306 0.12878 0.62
47308 17.37666 1.66166 0.68648 0.11063 0.43899 0.12820 0.62
30961 17.39040 1.58328 0.67934 0.10248 0.41217 0.13274 0.60
49061 17.39974 1.60393 0.67922 0.10386 0.41691 0.13361 0.61
30981 17.40058 1.60555 0.67913 0.10387 0.41680 0.13341 0.61
51118 17.43160 1.58756 0.67491 0.10168 0.40436 0.13477 0.60
49095 17.44353 1.61109 0.67516 0.10386 0.41150 0.13175 0.61
49504 17.45201 1.60708 0.67396 0.10343 0.40857 0.13210 0.60
51119 17.45681 1.61735 0.67380 0.10391 0.40961 0.13025 0.60
27535 17.46116 1.67936 0.67681 0.10884 0.42533 0.12757 0.62
30503 17.46901 1.67494 0.67604 0.10865 0.42170 0.12917 0.62
67160 17.46949 1.58406 0.66956 0.09961 0.39474 0.13347 0.59
37174 17.49346 1.63164 0.67091 0.10473 0.40517 0.13515 0.60
47339 17.49658 1.58702 0.66744 0.10030 0.38743 0.13651 0.59
36852 17.52373 1.63536 0.66668 0.10319 0.39815 0.13684 0.60
45283 17.54524 1.60912 0.66254 0.10010 0.38606 0.13697 0.59
37071 17.55107 1.64559 0.66353 0.10286 0.39621 0.13291 0.60
48318 17.55926 1.61414 0.66148 0.10067 0.38631 0.13658 0.59
32952 17.56739 1.63568 0.66132 0.10170 0.38982 0.13487 0.60
30846 17.59784 1.62583 0.65725 0.09982 0.38185 0.13346 0.59
31373 17.64851 1.62473 0.65271 0.10033 0.37712 0.12876 0.57
37163 17.65001 1.36508 0.63470 0.06651 0.27440 0.12215 0.44
32055 17.72423 1.63230 0.64297 0.09628 0.36463 0.12915 0.56
33098 17.73199 1.58256 0.64008 0.09184 0.34606 0.12730 0.53
49693 17.79648 1.63725 0.63659 0.09707 0.34994 0.13109 0.55
48249 17.92801 1.60092 0.62498 0.09553 0.31753 0.13088 0.50
49694 17.97510 1.62837 0.61845 0.09312 0.31747 0.12561 0.50
30500 18.22881 1.66399 0.59039 0.08536 0.29448 0.11569 0.47
36318 18.38960 1.60166 0.57460 0.08211 0.25936 0.11196 0.43
28686 18.53932 2.77666 0.55736 0.08770 0.34836 0.11287 0.53
27196 18.62606 1.36833 0.56104 0.09143 0.22343 0.11012 0.40
44451 14.53270 1.62799 0.92014 0.08712 0.53663 0.19406 0.47
48470 15.71427 1.68473 0.84752 0.09222 0.62324 0.13973 0.48
45506 16.12199 1.68095 0.81762 0.10114 0.59596 0.12781 0.49
45116 16.24582 1.57244 0.80231 0.10028 0.58649 0.12138 0.53
33852 16.36116 1.68051 0.79494 0.10556 0.57584 0.11685 0.51
30947 16.52136 1.58577 0.77762 0.10535 0.56813 0.11331 0.55
46292 16.54065 1.67640 0.77887 0.10892 0.56675 0.11801 0.52
48207 16.61326 1.59007 0.76756 0.10621 0.55933 0.11514 0.56
47794 16.65971 1.66096 0.76564 0.10962 0.55191 0.11830 0.54
44744 16.66840 1.58280 0.76245 0.10737 0.55084 0.11672 0.58
40839 16.76565 1.61220 0.75273 0.10940 0.54056 0.11687 0.58
37125 16.78639 1.57746 0.74806 0.10793 0.53484 0.11716 0.61
34030 16.86106 1.58165 0.73894 0.10778 0.52024 0.11899 0.62
50908 16.95568 1.67694 0.73364 0.11320 0.52033 0.11677 0.58
48925 16.99239 1.57459 0.72092 0.10501 0.49406 0.13004 0.63
42646 16.99240 1.58028 0.72108 0.10524 0.49661 0.12906 0.63
43296 17.08391 1.62571 0.71537 0.10934 0.48412 0.12642 0.62
27534 17.09661 1.68017 0.71494 0.11117 0.49469 0.11942 0.61
44617 17.10185 1.59412 0.71108 0.10657 0.47341 0.13118 0.63
47797 17.13731 1.57448 0.70574 0.10449 0.46321 0.13295 0.63
47411 17.14765 1.37966 0.67683 0.06912 0.36561 0.14266 0.55
47239 17.16677 1.58774 0.70372 0.10545 0.45942 0.13125 0.63
49082 17.17697 1.57666 0.70196 0.10467 0.45417 0.12994 0.63
33846 17.19031 1.63723 0.70462 0.10955 0.46970 0.12648 0.62
33532 17.20646 1.56867 0.69759 0.10251 0.44851 0.13567 0.62
34518 17.22941 1.61386 0.69905 0.10719 0.45708 0.12858 0.62
47888 17.26520 1.57539 0.69306 0.10374 0.43501 0.13888 0.62
33631 17.27608 1.67270 0.69556 0.11003 0.45956 0.12656 0.62
51096 17.28611 1.59385 0.69169 0.10497 0.43621 0.13511 0.62
43416 17.28715 1.61202 0.69315 0.10704 0.44052 0.13371 0.62
27518 17.30803 1.58191 0.68819 0.10349 0.42567 0.13702 0.62
47174 17.33756 1.63064 0.68910 0.10826 0.43794 0.12856 0.62
27579 17.34720 1.66440 0.68859 0.10963 0.44920 0.12553 0.62
49026 17.35569 1.58147 0.68163 0.10150 0.41896 0.13529 0.61
33919 17.38826 1.58509 0.67945 0.10245 0.41434 0.13194 0.60
49367 17.38933 1.58413 0.67939 0.10247 0.41378 0.13244 0.60
31369 17.38940 1.64597 0.68421 0.10907 0.42989 0.13075 0.62
28570 17.41066 1.57388 0.67540 0.10012 0.40203 0.13478 0.60
33073 17.41509 1.68169 0.68194 0.10996 0.43571 0.12629 0.62
49148 17.42374 1.36674 0.65281 0.06597 0.30405 0.13178 0.48
42405 17.43477 1.58881 0.67435 0.10144 0.40453 0.13585 0.60
37868 17.45889 1.59100 0.67161 0.10092 0.39766 0.13317 0.59
30941 17.47009 1.58153 0.66927 0.09920 0.39406 0.13342 0.59
48576 17.47319 1.67310 0.67543 0.10845 0.42006 0.12991 0.62
48354 17.49575 1.61745 0.67007 0.10371 0.39836 0.13726 0.60
30577 17.49900 1.65409 0.67192 0.10715 0.41093 0.13337 0.61
30160 17.54716 1.67363 0.66640 0.10666 0.40865 0.13293 0.61
32046 17.55352 1.67134 0.66472 0.10543 0.40554 0.13304 0.61
31268 17.56909 1.57891 0.65789 0.09632 0.37181 0.13811 0.57
48581 17.69382 1.57741 0.64334 0.09196 0.34762 0.12897 0.54
27516 17.76820 1.62348 0.63745 0.09394 0.35452 0.12992 0.54
51129 17.98267 1.59231 0.61621 0.08997 0.30910 0.12364 0.49
36894 18.04496 1.59280 0.60942 0.08942 0.30186 0.12152 0.47
30721 18.08118 1.60540 0.60426 0.08617 0.30057 0.11977 0.47
57694 18.10583 1.62955 0.60193 0.08640 0.30640 0.12107 0.48
27585 18.15687 1.36092 0.59877 0.08271 0.23709 0.11213 0.40
47456 18.54618 1.34300 0.56782 0.09283 0.22014 0.11051 0.40
45075 14.68327 1.68824 0.91546 0.08833 0.55574 0.19430 0.47
49691 15.61188 1.55988 0.85264 0.08865 0.62262 0.14267 0.51
45193 16.04917 1.38741 0.80830 0.08984 0.59687 0.12339 0.61
44417 16.24353 1.68157 0.80665 0.10344 0.58690 0.12290 0.50
43862 16.43905 1.68292 0.78838 0.10750 0.57239 0.11587 0.51
46072 16.60397 1.65345 0.77135 0.10894 0.55928 0.11606 0.53
31192 16.74029 1.56826 0.75383 0.10733 0.54156 0.11909 0.60
45885 16.81971 1.56578 0.74351 0.10731 0.52385 0.11877 0.62
31582 16.91674 1.56625 0.72955 0.10510 0.50432 0.12629 0.63
44625 16.91913 1.38470 0.70151 0.07762 0.42923 0.14899 0.62
45632 17.06883 1.56861 0.71303 0.10482 0.47601 0.13210 0.63
67952 17.07546 1.65690 0.71668 0.11026 0.49361 0.12423 0.61
33013 17.14292 1.58760 0.70588 0.10552 0.46479 0.13264 0.63
41082 17.16706 1.57307 0.70238 0.10406 0.45586 0.13248 0.63
46724 17.17471 1.62414 0.70510 0.10816 0.46949 0.12581 0.62
52077 17.17678 1.68231 0.70709 0.11178 0.48445 0.11981 0.61
47871 17.22426 1.36894 0.66991 0.06801 0.34234 0.14303 0.52
33192 17.23316 1.56728 0.69487 0.10232 0.43922 0.13589 0.62
31289 17.28363 1.58720 0.69144 0.10429 0.43516 0.13761 0.62
42185 17.28947 1.57723 0.69038 0.10365 0.42753 0.13888 0.62
45219 17.30121 1.61471 0.69185 0.10723 0.43932 0.13384 0.62
30968 17.31764 1.61294 0.69023 0.10713 0.43723 0.13300 0.62
46040 17.32319 1.57449 0.68604 0.10268 0.42010 0.13685 0.62
47585 17.33331 1.56531 0.68331 0.10077 0.41418 0.13969 0.61
38225 17.34718 1.61311 0.68558 0.10517 0.43187 0.13257 0.62
45291 17.35561 1.61019 0.68472 0.10488 0.42916 0.13203 0.62
46563 17.36775 1.56837 0.67986 0.10074 0.41265 0.13532 0.61
37902 17.38194 1.58432 0.67967 0.10204 0.41495 0.13316 0.61
42861 17.38625 1.58752 0.67991 0.10273 0.41653 0.13210 0.61
46698 17.39739 1.58136 0.67729 0.10100 0.40915 0.13309 0.60
34490 17.39743 1.61930 0.68127 0.10621 0.42142 0.13328 0.62
47368 17.41944 1.59731 0.67615 0.10226 0.40848 0.13508 0.60
31215 17.44069 1.57456 0.67271 0.10004 0.39219 0.13571 0.60
44991 17.44800 1.62716 0.67606 0.10579 0.41371 0.13021 0.61
47306 17.46052 1.61498 0.67362 0.10392 0.40665 0.13159 0.60
46158 17.47429 1.60212 0.67060 0.10148 0.40007 0.13347 0.60
30244 17.51052 1.65934 0.66975 0.10600 0.41084 0.13467 0.61
37942 17.64412 1.62063 0.65170 0.09841 0.37642 0.13086 0.57
50648 17.76982 1.58652 0.63704 0.09280 0.34148 0.13055 0.53
44671 17.89497 1.58727 0.62495 0.09089 0.31911 0.12737 0.50
38096 17.90752 1.35972 0.61706 0.07505 0.24569 0.11783 0.40
36931 17.95369 1.35835 0.61318 0.07482 0.24448 0.11575 0.40
42896 17.96756 1.60784 0.61810 0.09128 0.31432 0.12731 0.49
49767 18.14192 1.57603 0.59659 0.08084 0.28601 0.11792 0.46
67015 18.24637 1.37085 0.59140 0.08445 0.22823 0.10767 0.40
37971 18.33058 1.62154 0.57696 0.07620 0.27477 0.11244 0.44
37978 18.43607 1.24605 0.57903 0.09158 0.21645 0.10766 0.42
48204 15.60976 1.56254 0.85280 0.08865 0.62238 0.14300 0.51
33847 16.16364 1.68725 0.81433 0.10205 0.59209 0.12818 0.49
33980 16.48206 1.68786 0.78458 0.10844 0.57023 0.11449 0.52
45358 16.82451 1.56857 0.74330 0.10753 0.52443 0.11720 0.62
33046 16.84387 1.65104 0.74588 0.11198 0.52784 0.11728 0.57
33141 16.89413 1.58235 0.73516 0.10759 0.51405 0.12225 0.62
46375 16.95120 1.56477 0.72455 0.10457 0.49927 0.12758 0.63
42225 16.98595 1.66654 0.72746 0.11107 0.51047 0.12060 0.59
46406 17.08259 1.57308 0.71151 0.10464 0.47302 0.13261 0.63
45231 17.08975 1.56761 0.70988 0.10375 0.46939 0.13368 0.63
48491 17.13276 1.57941 0.70626 0.10466 0.46395 0.13248 0.63
33307 17.14588 1.57704 0.70483 0.10442 0.46224 0.13299 0.63
49137 17.14822 1.68661 0.71003 0.11173 0.48831 0.12043 0.61
49904 17.23113 1.56407 0.69510 0.10227 0.43945 0.13704 0.62
34620 17.26430 1.65793 0.69662 0.10955 0.45897 0.12773 0.62
46118 17.27385 1.37964 0.66537 0.06730 0.34702 0.14047 0.52
42740 17.28473 1.56769 0.68939 0.10196 0.42389 0.14122 0.61
47330 17.29350 1.38194 0.66383 0.06725 0.34171 0.14093 0.51
31251 17.30198 1.57354 0.68822 0.10275 0.42386 0.13852 0.62
45948 17.34722 1.61552 0.68584 0.10558 0.43446 0.13124 0.61
34100 17.35365 1.58599 0.68348 0.10321 0.42068 0.13572 0.61
46405 17.35394 1.57527 0.68185 0.10142 0.41782 0.13642 0.61
30583 17.36429 1.56687 0.68022 0.10064 0.41181 0.13508 0.61
42869 17.36708 1.57719 0.68064 0.10144 0.41492 0.13638 0.61
42864 17.38949 1.56530 0.67659 0.09905 0.40452 0.13367 0.60
42369 17.41106 1.64471 0.68216 0.10887 0.42811 0.13146 0.62
45080 17.43087 1.57511 0.67339 0.09978 0.39573 0.13626 0.60
49624 17.44039 1.56942 0.67194 0.09892 0.39141 0.13624 0.60
30661 17.44624 1.63417 0.67773 0.10745 0.41518 0.13084 0.61
48751 17.46358 1.68296 0.67713 0.10954 0.42619 0.12770 0.62
44590 17.46792 1.62448 0.67366 0.10478 0.40585 0.13235 0.61
31653 17.47092 1.63746 0.67436 0.10621 0.41030 0.13070 0.61
30643 17.51239 1.58335 0.66473 0.09868 0.38614 0.13797 0.58
36769 17.54133 1.59392 0.66284 0.09969 0.38099 0.13737 0.58
45281 17.61473 1.68319 0.65956 0.10657 0.40563 0.12733 0.60
38200 17.76871 1.59897 0.63718 0.09324 0.34689 0.13035 0.54
37939 17.77839 1.60757 0.63665 0.09378 0.34703 0.12858 0.54
34116 17.80950 1.58752 0.63387 0.09359 0.33202 0.12802 0.53
47867 17.84832 1.59796 0.63006 0.09333 0.33017 0.12784 0.52
49801 17.91424 1.57333 0.62168 0.08869 0.31148 0.12634 0.49
31164 17.97415 1.60120 0.61859 0.09256 0.31108 0.12630 0.49
31629 17.98019 1.59273 0.61669 0.09045 0.30961 0.12397 0.49
30167 18.00420 1.67720 0.61672 0.09580 0.32891 0.12370 0.52
31184 18.08479 1.58405 0.60471 0.08702 0.29517 0.11913 0.46
37120 18.20311 1.36996 0.59506 0.08388 0.23439 0.11116 0.39
33543 18.31023 1.60618 0.57855 0.07538 0.27036 0.11341 0.44
36774 18.50017 1.37690 0.57257 0.09446 0.22083 0.10969 0.39
46444 14.57924 2.52909 0.92321 0.08940 0.53661 0.19145 0.49
43655 15.35562 1.68756 0.87315 0.08881 0.62699 0.16380 0.47
43748 15.94165 1.68567 0.83073 0.09633 0.60692 0.13629 0.49
31708 16.04165 1.69147 0.82337 0.09900 0.60189 0.12991 0.49
44331 16.32328 1.56183 0.79565 0.10146 0.58261 0.11448 0.54
68079 16.46871 1.56679 0.78287 0.10474 0.56944 0.11112 0.56
43967 16.53718 1.69316 0.77985 0.10963 0.56641 0.11844 0.52
46485 16.64625 1.55353 0.76271 0.10536 0.55015 0.11966 0.59
51099 16.68420 1.68955 0.76368 0.11097 0.55122 0.11744 0.54
67983 16.69860 1.69246 0.76257 0.11132 0.54841 0.11760 0.54
34060 16.72064 1.55977 0.75518 0.10658 0.54202 0.11874 0.61
43058 16.76566 1.65594 0.75469 0.11134 0.54106 0.11761 0.56
46033 16.87481 1.56180 0.73632 0.10659 0.51540 0.12186 0.63
46258 16.91188 1.63734 0.73621 0.11122 0.52104 0.11819 0.59
46522 17.06710 1.56154 0.71244 0.10406 0.47457 0.13222 0.63
57722 17.14024 1.59085 0.70632 0.10576 0.46562 0.13201 0.63
44622 17.16351 1.37598 0.67506 0.06838 0.35555 0.14556 0.55
46131 17.23492 1.55511 0.69372 0.10109 0.43607 0.13853 0.62
49827 17.29015 1.58771 0.69070 0.10417 0.43264 0.13729 0.62
48943 17.35058 1.68521 0.68904 0.11104 0.45121 0.12596 0.62
49475 17.37359 1.55898 0.67751 0.09838 0.40836 0.13474 0.60
49604 17.40122 1.66536 0.68412 0.11018 0.43689 0.12745 0.62
31375 17.40823 1.67082 0.68290 0.11005 0.43477 0.12912 0.62
51117 17.41567 1.68061 0.68192 0.10995 0.43544 0.12731 0.62
45863 17.41918 1.65139 0.68082 0.10842 0.42651 0.13180 0.62
34263 17.41935 1.58906 0.67572 0.10148 0.40636 0.13466 0.60
37933 17.42135 1.67607 0.68134 0.10970 0.43383 0.12765 0.62
50078 17.42711 1.60591 0.67610 0.10305 0.41039 0.13379 0.60
51122 17.44089 1.68135 0.67925 0.10967 0.42940 0.12598 0.62
34267 17.47595 1.67200 0.67498 0.10818 0.41843 0.13097 0.62
49828 17.47667 1.61958 0.67182 0.10340 0.40254 0.13386 0.60
67951 17.49111 1.68655 0.67313 0.10832 0.42052 0.13009 0.62
31399 17.55743 1.62045 0.66235 0.10137 0.38941 0.13599 0.59
34265 17.55951 1.67669 0.66514 0.10666 0.40721 0.13128 0.61
29699 17.56416 1.68708 0.66528 0.10743 0.41089 0.12812 0.61
49020 17.59225 1.57244 0.65403 0.09386 0.36264 0.13787 0.57
31626 17.68875 1.67871 0.65050 0.10315 0.38982 0.12244 0.59
31368 17.71271 1.37447 0.62965 0.06740 0.27481 0.12195 0.44
49439 17.82829 1.65804 0.63388 0.09765 0.34913 0.13011 0.54
30565 17.85188 1.68629 0.63305 0.09954 0.35992 0.12985 0.56
42705 17.89257 1.37533 0.61761 0.07406 0.25120 0.11666 0.41
47173 17.91310 1.61976 0.62509 0.09395 0.32625 0.12971 0.50
30382 18.24103 1.64870 0.58924 0.08483 0.28817 0.11515 0.47
48353 18.24361 1.62300 0.58835 0.08280 0.28145 0.11484 0.46
27019 18.25641 1.61549 0.58730 0.08309 0.27890 0.11335 0.45
49724 18.28948 1.60641 0.58070 0.07596 0.27422 0.11320 0.44
41252 18.29407 1.57247 0.58278 0.08021 0.26581 0.11177 0.43
27538 18.31382 1.65796 0.57855 0.07760 0.28249 0.11341 0.46
29399 18.40169 1.65608 0.57075 0.07798 0.27007 0.11105 0.43
45079 18.53332 1.35766 0.56869 0.09260 0.22009 0.11112 0.40
33339 18.57760 1.58225 0.55797 0.08236 0.24164 0.10746 0.40
31736 15.16333 1.69365 0.88747 0.08925 0.62096 0.17358 0.47
42906 16.34487 1.69399 0.79723 0.10574 0.57844 0.11818 0.51
48294 16.37437 1.69441 0.79435 0.10646 0.57545 0.11636 0.51
47131 16.41807 1.69173 0.79015 0.10719 0.57325 0.11741 0.51
31926 16.51368 1.68582 0.78203 0.10902 0.56856 0.11425 0.52
46065 16.53995 1.54950 0.77435 0.10447 0.56378 0.11652 0.58
47758 16.69454 1.69465 0.76307 0.11136 0.54940 0.11729 0.54
38239 17.00110 1.66683 0.72498 0.11090 0.50872 0.12225 0.59
46340 17.11582 1.39062 0.68058 0.07138 0.38373 0.14751 0.57
31596 17.14238 1.34160 0.67663 0.06716 0.34671 0.14364 0.52
49620 17.17756 1.55258 0.69904 0.10105 0.44602 0.13571 0.63
31351 17.23723 1.56482 0.69460 0.10238 0.43677 0.13769 0.62
46492 17.29855 1.55101 0.68668 0.10043 0.41256 0.14242 0.61
45862 17.30044 1.65997 0.69387 0.11031 0.45469 0.12693 0.62
50049 17.30422 1.59807 0.68996 0.10512 0.43227 0.13658 0.62
37176 17.35255 1.37924 0.65906 0.06763 0.32786 0.13925 0.51
46931 17.36773 1.68994 0.68680 0.11067 0.44703 0.12732 0.62
32049 17.41573 1.56215 0.67407 0.09882 0.39461 0.13536 0.59
49146 17.41848 1.66488 0.68177 0.10956 0.43165 0.12994 0.62
36929 17.43361 1.56939 0.67240 0.09880 0.39135 0.13561 0.59
51876 17.43925 1.59038 0.67368 0.10116 0.40392 0.13380 0.60
49653 17.44759 1.67877 0.67833 0.10920 0.42842 0.12752 0.62
27576 17.45264 1.57892 0.67181 0.10024 0.39040 0.13659 0.59
66980 17.49749 1.67753 0.67262 0.10811 0.41956 0.12990 0.62
57669 17.53353 1.66302 0.66633 0.10485 0.40488 0.13216 0.61
41247 17.63722 1.38126 0.63540 0.06639 0.27901 0.12326 0.45
42818 17.66812 1.56920 0.64632 0.09289 0.35005 0.13156 0.54
34387 17.78342 1.56503 0.63531 0.09180 0.32982 0.13130 0.52
47868 17.82073 1.56358 0.63051 0.09033 0.32331 0.12962 0.50
51126 17.85151 1.61204 0.63143 0.09556 0.33484 0.12923 0.52
47056 17.91577 1.56152 0.61995 0.08596 0.30646 0.12670 0.48
49016 17.95173 1.68195 0.62320 0.09836 0.34022 0.12764 0.53
32078 17.96294 1.62904 0.61885 0.09238 0.32119 0.12814 0.51
67274 18.00702 1.68756 0.61621 0.09597 0.33358 0.12351 0.52
51786 18.03020 1.38344 0.60786 0.07842 0.24596 0.11712 0.40
44668 18.04317 1.38206 0.60679 0.07842 0.24429 0.11956 0.40
48585 18.34690 1.57649 0.57925 0.08246 0.26197 0.11318 0.43
34178 18.46771 1.38401 0.57516 0.09366 0.22346 0.10963 0.40
49133 18.62574 1.37941 0.56094 0.09146 0.22489 0.11101 0.39
46902 15.31823 1.39875 0.86968 0.08411 0.64088 0.15134 0.55
33642 15.71513 1.66592 0.84715 0.09192 0.62479 0.13956 0.48
43837 15.72482 1.69018 0.84711 0.09256 0.62302 0.13999 0.48
49549 16.34578 1.54572 0.79346 0.10164 0.58179 0.11326 0.55
46374 16.34878 1.69647 0.79691 0.10586 0.57720 0.11780 0.51
27572 16.55638 1.69122 0.77796 0.10973 0.56437 0.11890 0.52
45987 16.59740 1.69016 0.77235 0.10970 0.55951 0.11809 0.53
37166 16.61580 1.69518 0.77036 0.11015 0.55562 0.11923 0.53
27729 16.83840 1.69501 0.74765 0.11312 0.52928 0.11621 0.56
33021 16.87144 1.69193 0.74359 0.11353 0.52577 0.11789 0.56
67955 17.05609 1.39869 0.68726 0.07428 0.40332 0.14915 0.59
30651 17.18237 1.68010 0.70677 0.11188 0.48256 0.12297 0.61
37944 17.19320 1.38148 0.67246 0.06835 0.35430 0.14788 0.54
47005 17.21060 1.58135 0.69909 0.10474 0.45052 0.13419 0.62
46121 17.24915 1.39837 0.66820 0.06905 0.36383 0.14349 0.54
49507 17.25715 1.55972 0.69237 0.10197 0.42892 0.13774 0.62
30239 17.29363 1.55598 0.68788 0.10125 0.41510 0.14211 0.61
28723 17.33583 1.39820 0.66022 0.06807 0.33673 0.14160 0.52
45280 17.34333 1.62602 0.68756 0.10744 0.43473 0.13019 0.62
46038 17.35439 1.68104 0.68829 0.11046 0.44922 0.12671 0.62
42414 17.37912 1.60377 0.68165 0.10412 0.42211 0.13276 0.61
45861 17.38109 1.58014 0.67979 0.10203 0.41286 0.13448 0.61
45035 17.39337 1.34110 0.65550 0.06571 0.30141 0.13380 0.48
48313 17.42689 1.39767 0.65221 0.06661 0.32003 0.13413 0.50
47801 17.45667 1.62409 0.67399 0.10433 0.41192 0.12904 0.61
36932 17.59008 1.59192 0.65622 0.09668 0.37205 0.13527 0.57
47550 17.66074 1.57118 0.64714 0.09318 0.35444 0.13283 0.54
50650 17.80363 1.55867 0.63189 0.08983 0.32352 0.12970 0.51
49793 17.81650 1.57768 0.63128 0.09099 0.32817 0.12931 0.52
32567 17.83561 1.38506 0.62153 0.07278 0.26008 0.11730 0.43
31967 17.86037 1.54365 0.62331 0.08355 0.31087 0.13005 0.48
32047 17.91771 1.39004 0.61592 0.07508 0.25424 0.11826 0.42
49798 17.94704 1.56750 0.61755 0.08714 0.30346 0.12768 0.48
30664 18.01411 1.67351 0.61508 0.09505 0.32684 0.12439 0.52
